Date;Close;Open;High;Low;Volume;Variation %
08/03/2016;5.75;5.56;5.75;5.56;4820000;0.88%
07/03/2016;5.7;5.7;5.7;5.7;204200;-3.55%
04/03/2016;5.91;5.77;5.99;5.91;555170;-1.34%
03/03/2016;5.99;5.74;6;5.96;2730000;9.11%
02/03/2016;5.49;5.32;5.49;5.32;1600000;3.00%
01/03/2016;5.33;5.49;5.49;5.32;64240;1.91%
29/02/2016;5.23;5.31;5.31;5.23;1060000;-9.20%
26/02/2016;5.76;5.7;5.76;5.51;134290;4.73%
25/02/2016;5.5;5.5;5.5;5.5;206150;-3.34%
24/02/2016;5.69;5.33;5.69;5.33;132410;1.61%
23/02/2016;5.6;5.85;5.6;5.6;743460;-0.18%
22/02/2016;5.61;5.36;5.61;5.36;2120000;3.13%
19/02/2016;5.44;5.16;5.44;5.16;13640000;4.82%
18/02/2016;5.19;5.46;5.5;5.19;2580000;-5.64%
17/02/2016;5.5;5.6;5.6;5.5;550390;-1.79%
16/02/2016;5.6;5.5;5.6;5.5;6880000;1.27%
15/02/2016;5.53;5.53;5.53;5.53;117160;-2.98%
12/02/2016;5.7;5.7;5.7;5.7;307260;0.00%
11/02/2016;5.7;5.76;5.76;5.7;3680000;-1.38%
10/02/2016;5.78;5.75;5.9;5.75;707640;-2.86%
09/02/2016;5.95;5.95;5.95;5.95;227360;1.54%
08/02/2016;5.86;5.86;5.86;5.8;432980;0.34%
05/02/2016;5.84;5.62;5.9;5.66;3790000;-1.18%
04/02/2016;5.91;5.92;6.1;5.91;1690000;-4.98%
03/02/2016;6.22;6.54;6.22;6.22;1320000;-0.16%
02/02/2016;6.23;6.23;6.23;6;1210000;3.83%
01/02/2016;6;6.24;6.24;6;412380;-0.83%
29/01/2016;6.05;5.87;6.05;5.65;227500;8.04%
28/01/2016;5.6;5.34;5.6;5.6;441670;1.82%
27/01/2016;5.5;5.5;5.5;5.5;196980;-3.34%
26/01/2016;5.69;5.67;5.69;5.4;210030;3.08%
25/01/2016;5.52;5.75;5.54;5.5;862320;0.18%
22/01/2016;5.51;5.77;5.51;5.5;1120000;0.18%
21/01/2016;5.5;5.73;5.5;5.5;215100;0.73%
20/01/2016;5.46;5.4;5.46;5.4;597460;5.00%
19/01/2016;5.2;5.2;5.2;5.2;297970;-3.88%
18/01/2016;5.41;5.42;5.42;5.41;1330000;-4.92%
15/01/2016;5.69;5.69;5.7;5.69;2770000;0.00%
14/01/2016;5.69;5.69;5.69;5.69;41340;0.00%
13/01/2016;5.69;5.75;5.75;5.69;72540;-0.70%
12/01/2016;5.73;5.89;5.9;5.69;288040;-4.18%
11/01/2016;5.98;5.77;5.98;5.74;982240;-0.99%
08/01/2016;6.04;6.03;6.04;6.03;406190;4.86%
07/01/2016;5.76;6.07;6.07;5.76;1620000;-4.95%
06/01/2016;6.06;6.06;6.06;6.06;216750;0.00%
05/01/2016;6.06;6.06;6.06;6.06;280030;0.00%
04/01/2016;6.06;6.03;6.3;6.03;80800;0.50%
31/12/2015;6.03;6.1;6.1;6.03;300060;-2.11%
30/12/2015;6.16;6.33;6.33;6.1;102760;2.16%
29/12/2015;6.03;6.03;6.03;6.03;803620;-0.50%
23/12/2015;6.06;6.03;6.18;6.03;306520;0.50%
22/12/2015;6.03;6.03;6.03;6.03;615370;0.00%
21/12/2015;6.03;6.03;6.03;6.03;178860;0.50%
18/12/2015;6;5.96;6.18;5.95;1310000;-3.38%
17/12/2015;6.21;6.19;6.21;6;99750;0.49%
16/12/2015;6.18;6.18;6.18;6.18;475220;-1.75%
15/12/2015;6.29;6.3;6.3;6.1;86600;2.44%
14/12/2015;6.14;6.44;6.44;6.11;180290;-0.65%
11/12/2015;6.18;6.5;6.18;6.18;607600;-1.12%
10/12/2015;6.25;6.16;6.25;6.16;465560;3.14%
09/12/2015;6.06;6.07;6.07;6.06;469900;-1.78%
08/12/2015;6.17;6.08;6.21;6.08;601280;1.15%
07/12/2015;6.1;6.1;6.1;6.1;3020000;-2.24%
04/12/2015;6.24;6.07;6.24;6.03;124300;3.65%
03/12/2015;6.02;6.01;6.1;6.01;131480;-0.66%
02/12/2015;6.06;6.08;6.08;6.06;1440000;1.00%
01/12/2015;6;6;6;6;7200000;0.00%
30/11/2015;6;6;6;6;995290;-0.83%
27/11/2015;6.05;6.09;6.09;6;5240000;-0.82%
26/11/2015;6.1;6.1;6.1;6.1;407740;-0.49%
25/11/2015;6.13;6.13;6.13;6.13;884740;-1.13%
24/11/2015;6.2;6.05;6.2;6.05;1380000;3.16%
23/11/2015;6.01;6.01;6.25;6.01;78650;-3.06%
20/11/2015;6.2;6.2;6.2;6.15;580440;0.00%
19/11/2015;6.2;6.31;6.4;6.2;1020000;-1.59%
18/11/2015;6.3;6.3;6.3;6.3;1590000;-3.08%
17/11/2015;6.5;6.3;6.5;6.3;3230000;-0.15%
16/11/2015;6.51;6.61;6.61;6.49;352860;1.88%
13/11/2015;6.39;6.15;6.5;6.15;56550;1.43%
12/11/2015;6.3;6.32;6.32;6.3;322420;-1.87%
11/11/2015;6.42;6.4;6.6;6.4;150780;-1.38%
10/11/2015;6.51;6.32;6.51;6.32;343220;-0.15%
09/11/2015;6.52;6.52;6.52;6.52;10110000;0.31%
06/11/2015;6.5;6.39;6.5;6.39;702670;1.56%
05/11/2015;6.4;6.4;6.46;6.23;213630;0.00%
04/11/2015;6.4;6.4;6.4;6.33;626250;-2.74%
03/11/2015;6.58;6.58;6.58;6.58;211830;-4.91%
02/11/2015;6.92;6.6;6.92;6.92;309810;0.00%
30/10/2015;6.92;6.6;6.92;6.92;73400;0.00%
29/10/2015;6.92;6.7;6.92;6.5;7730000;6.46%
28/10/2015;6.5;6.35;6.5;6.5;532070;-0.91%
27/10/2015;6.56;6.25;6.56;6.49;1270000;1.08%
26/10/2015;6.49;6.7;6.5;6.38;2750000;1.56%
23/10/2015;6.39;6.71;6.65;6.39;1140000;-0.16%
22/10/2015;6.4;6.65;6.4;6.4;365300;0.79%
21/10/2015;6.35;6.4;6.4;6.35;1250000;-3.93%
20/10/2015;6.61;6.79;6.79;6.37;396800;4.09%
19/10/2015;6.35;6.55;6.69;6.32;52660;-3.35%
16/10/2015;6.57;6.72;6.57;6.57;153010;2.66%
15/10/2015;6.4;6.4;6.4;6.4;297260;-1.69%
14/10/2015;6.51;6.85;6.54;6.51;3180000;-1.36%
13/10/2015;6.6;6.57;6.6;6.57;431070;0.46%
12/10/2015;6.57;6.55;6.57;6.56;767670;0.31%
09/10/2015;6.55;6.55;6.55;6.55;2460000;0.77%
08/10/2015;6.5;6.4;6.6;6.4;167580;-1.52%
07/10/2015;6.6;6.48;6.6;6.48;9220000;-2.22%
06/10/2015;6.75;6.75;6.75;6.75;255750;0.75%
05/10/2015;6.7;6.7;6.7;6.7;156840;0.90%
02/10/2015;6.64;6.64;6.64;6.64;808960;0.61%
30/09/2015;6.6;6.6;6.6;6.6;246260;-0.30%
29/09/2015;6.62;6.55;6.62;6.55;512460;-1.19%
28/09/2015;6.7;6.8;6.8;6.7;588700;-2.90%
23/09/2015;6.9;6.9;6.9;6.85;1010000;0.00%
22/09/2015;6.9;6.9;6.93;6.9;3030000;-0.14%
21/09/2015;6.91;6.91;6.94;6.79;1020000;0.00%
18/09/2015;6.91;7;7;6.9;1210000;0.00%
17/09/2015;6.91;6.9;7;6.9;11880000;-0.29%
16/09/2015;6.93;6.62;7;6.62;2340000;0.43%
15/09/2015;6.9;6.56;6.9;6.56;3000000;2.53%
14/09/2015;6.73;6.73;6.73;6.73;302250;-0.30%
11/09/2015;6.75;6.75;6.75;6.75;558570;-2.17%
10/09/2015;6.9;6.51;6.84;6.51;2110000;5.99%
09/09/2015;6.51;6.52;6.52;6.51;121620;-4.96%
08/09/2015;6.85;6.5;6.85;6.5;1190000;4.58%
07/09/2015;6.55;6.62;6.62;6.55;449480;-1.06%
04/09/2015;6.62;6.29;6.62;6.29;1540000;4.91%
03/09/2015;6.31;6.15;6.4;6.2;1010000;0.96%
02/09/2015;6.25;6.54;6.55;6.22;1080000;-9.16%
01/09/2015;6.88;6.88;6.88;6.88;1440000;-4.97%
31/08/2015;7.24;7.62;8;7.24;26200000;-0.28%
28/08/2015;7.26;6.92;7.26;6.8;11740000;10.00%
27/08/2015;6.6;6.1;6.6;6.1;2130000;4.10%
26/08/2015;6.34;6;6.34;6;2760000;4.97%
25/08/2015;6.04;6;6.05;6;954410;-0.17%
24/08/2015;6.05;6.01;6.1;6;6620000;0.67%
21/08/2015;6.01;6;6.05;6;1790000;0.00%
20/08/2015;6.01;6.01;6.05;6.01;1030000;0.17%
19/08/2015;6;6.01;6.03;6;4400000;-1.48%
18/08/2015;6.09;6.02;6.1;6.02;1000000;1.33%
17/08/2015;6.01;6.01;6.01;6.01;210800;0.17%
14/08/2015;6;6;6.5;6;167410;0.00%
13/08/2015;6;6;6;6;847560;-0.17%
12/08/2015;6.01;6.01;6.01;6.01;167920;-1.48%
11/08/2015;6.1;6;6.1;6;1290000;1.67%
10/08/2015;6;6;6;6;697900;0.00%
07/08/2015;6;6;6;6;360920;-0.33%
06/08/2015;6.02;6.05;6.05;6.02;778360;-1.31%
05/08/2015;6.1;6.08;6.13;6.07;1020000;-2.87%
04/08/2015;6.28;6;6.29;6;118810;4.49%
03/08/2015;6.01;5.8;6.09;5.86;624800;0.17%
31/07/2015;6;6;6.01;6;1370000;0.00%
30/07/2015;6;6.1;6;5.8;1970000;0.00%
29/07/2015;6;6.1;6;6;236880;0.00%
28/07/2015;6;6.14;6;5.9;879690;1.35%
27/07/2015;5.92;6.05;5.92;5.91;1030000;-1.33%
24/07/2015;6;6.28;6;5.98;906490;0.00%
23/07/2015;6;6.24;6;5.95;600350;0.17%
22/07/2015;5.99;5.99;5.99;5.91;1650000;4.90%
21/07/2015;5.71;5.99;5.71;5.71;359270;0.00%
16/07/2015;5.71;6;5.72;5.7;826250;-3.55%
15/07/2015;5.92;6.23;5.92;5.92;1270000;-0.67%
14/07/2015;5.96;5.96;5.96;5.96;1030000;-4.94%
13/07/2015;6.27;6.59;6.27;6.27;301040;-0.48%
10/07/2015;6.3;6.6;6.3;6.3;5170000;-0.79%
09/07/2015;6.35;6.6;6.35;6.35;320590;0.00%
08/07/2015;6.35;6.6;6.5;6.29;1090000;0.16%
07/07/2015;6.34;6.45;6.51;6.34;1180000;-4.66%
06/07/2015;6.65;6.66;6.72;6.65;525080;0.15%
03/07/2015;6.64;6.64;6.64;6.62;725010;-0.30%
02/07/2015;6.66;6.7;6.7;6.66;586400;0.15%
01/07/2015;6.65;6.73;6.75;6.65;3580000;-3.62%
30/06/2015;6.9;6.83;7;6.83;2300000;1.32%
29/06/2015;6.81;6.85;6.85;6.8;551690;-1.30%
26/06/2015;6.9;6.79;6.9;6.71;828290;1.47%
25/06/2015;6.8;6.8;6.9;6.8;6670000;0.00%
24/06/2015;6.8;6.89;6.9;6.8;909390;-2.86%
23/06/2015;7;7.19;7.01;7;4120000;0.00%
22/06/2015;7;7.01;7.05;7;3000000;0.57%
19/06/2015;6.96;7.29;7;6.93;5010000;-0.57%
18/06/2015;7;6.56;7;6.56;1390000;1.45%
17/06/2015;6.9;6.89;6.9;6.56;1860000;3.14%
16/06/2015;6.69;6.7;6.7;6.62;6000000;1.36%
15/06/2015;6.6;6.8;6.8;6.6;255070;-0.75%
12/06/2015;6.65;6.6;6.7;6.6;10150000;-2.21%
11/06/2015;6.8;6.61;6.8;6.61;321020;3.03%
10/06/2015;6.6;6.65;6.65;6.6;1320000;-0.45%
09/06/2015;6.63;6.61;6.7;6.6;269150;-0.30%
08/06/2015;6.65;6.93;6.93;6.65;703050;0.76%
05/06/2015;6.6;6.63;6.65;6.55;1800000;1.07%
04/06/2015;6.53;6.52;6.7;6.51;2470000;0.46%
03/06/2015;6.5;6.5;6.54;6.5;4320000;-1.52%
02/06/2015;6.6;6.6;6.6;6.6;419140;1.54%
01/06/2015;6.5;6.5;6.5;6.5;2130000;-0.15%
28/05/2015;6.51;6.5;6.53;6.5;993210;-0.61%
27/05/2015;6.55;6.5;6.55;6.5;1890000;-1.06%
26/05/2015;6.62;6.4;6.62;6.4;1190000;1.69%
25/05/2015;6.51;6.41;6.51;6.4;553310;1.56%
22/05/2015;6.41;6.42;6.46;6.41;348420;-2.73%
21/05/2015;6.59;6.5;6.59;6.5;373270;1.54%
20/05/2015;6.49;6.81;6.59;6.48;554860;-1.37%
19/05/2015;6.58;6.41;6.58;6.4;1530000;0.46%
18/05/2015;6.55;6.49;6.55;6.49;736880;-0.76%
15/05/2015;6.6;6.42;6.6;6.41;452240;3.12%
14/05/2015;6.4;6.4;6.4;6.4;592720;0.00%
13/05/2015;6.4;6.4;6.4;6.4;254440;0.00%
12/05/2015;6.4;6.7;6.7;6.4;879290;-1.54%
11/05/2015;6.5;6.72;6.7;6.44;775350;-1.52%
08/05/2015;6.6;6.58;6.72;6.5;479310;3.12%
07/05/2015;6.4;6.42;6.45;6.35;1150000;2.40%
06/05/2015;6.25;6.51;6.51;6.25;939900;0.81%
05/05/2015;6.2;6.4;6.4;6.2;871730;1.64%
04/05/2015;6.1;6.4;6.2;6.1;1430000;-0.16%
30/04/2015;6.11;6.22;6.22;6.11;1640000;-4.98%
29/04/2015;6.43;6.44;6.61;6.43;2240000;-4.88%
28/04/2015;6.76;7.08;6.76;6.75;1010000;-6.24%
27/04/2015;7.21;7.45;7.26;7.18;1340000;-0.28%
24/04/2015;7.23;7.3;7.3;7.2;3810000;-0.69%
23/04/2015;7.28;7.43;7.38;7.17;7600000;2.68%
22/04/2015;7.09;7.2;7.09;7.06;809700;1.29%
21/04/2015;7;7.1;7.1;6.99;2540000;-4.11%
20/04/2015;7.3;7.58;7.58;7.21;7130000;1.11%
17/04/2015;7.22;7.2;7.25;7.2;1730000;0.28%
16/04/2015;7.2;7.2;7.2;7.2;959570;0.00%
15/04/2015;7.2;7.3;7.25;7.2;1310000;0.28%
14/04/2015;7.18;7.3;7.3;7.18;1100000;-1.64%
13/04/2015;7.3;7.3;7.37;7.3;1600000;0.00%
10/04/2015;7.3;7.33;7.33;7.29;2370000;1.67%
09/04/2015;7.18;7.18;7.34;7.09;2530000;0.00%
08/04/2015;7.18;7.08;7.18;7.07;2940000;-3.49%
07/04/2015;7.44;7.34;7.69;7;19770000;-3.63%
02/04/2015;7.72;8.12;8.12;7.72;5510000;-0.26%
01/04/2015;7.74;7.38;7.74;7.38;5730000;10.10%
31/03/2015;7.03;6.7;7.03;6.7;5480000;4.93%
30/03/2015;6.7;6.68;6.7;6.68;2380000;0.30%
27/03/2015;6.68;6.7;6.72;6.68;2820000;-1.33%
26/03/2015;6.77;6.45;6.77;6.45;3350000;4.96%
25/03/2015;6.45;6.4;6.45;6.4;7510000;4.88%
24/03/2015;6.15;6.2;6.2;6.15;344870;0.99%
23/03/2015;6.09;6.3;6.09;6.09;187240;-0.16%
20/03/2015;6.1;6.25;6.1;6.09;991070;0.00%
19/03/2015;6.1;6;6.1;6;365620;1.67%
18/03/2015;6;6;6;6;1440000;0.00%
17/03/2015;6;6;6;5.99;1580000;0.17%
16/03/2015;5.99;5.99;6;5.99;1980000;-4.92%
13/03/2015;6.3;6.5;6.5;6.3;478860;-2.48%
12/03/2015;6.46;6.55;6.57;6.46;1260000;-5.00%
11/03/2015;6.8;6.78;6.8;6.51;2730000;0.00%
10/03/2015;6.8;6.61;6.83;6.61;764800;3.82%
09/03/2015;6.55;6.5;6.56;6.5;510930;-1.80%
06/03/2015;6.67;6.7;6.7;6.55;909380;4.38%
05/03/2015;6.39;6.48;6.48;6.39;2770000;-1.54%
04/03/2015;6.49;6.56;6.56;6.46;646910;-0.15%
03/03/2015;6.5;6.5;6.79;6.5;2100000;0.46%
02/03/2015;6.47;6.5;6.5;6.46;1790000;4.02%
27/02/2015;6.22;6.25;6.26;6.22;1050000;-2.96%
26/02/2015;6.41;6.4;6.45;6.37;2380000;2.72%
25/02/2015;6.24;6.16;6.3;6.24;281170;1.13%
24/02/2015;6.17;6.11;6.19;6.11;1620000;0.98%
23/02/2015;6.11;6.1;6.2;6.1;943520;-1.29%
20/02/2015;6.19;6.06;6.19;6.06;710390;-0.16%
19/02/2015;6.2;6.25;6.25;6.13;1520000;0.00%
18/02/2015;6.2;6.18;6.32;6.18;1120000;0.32%
17/02/2015;6.18;6.12;6.18;6;6120000;4.75%
16/02/2015;5.9;6.08;6.1;5.89;6600000;-3.91%
13/02/2015;6.14;6.14;6.14;6.14;925740;-4.95%
12/02/2015;6.46;6.46;6.46;6.46;473520;-5.00%
11/02/2015;6.8;6.82;6.82;6.8;725160;-4.90%
10/02/2015;7.15;6.7;7.15;6.55;2950000;3.92%
09/02/2015;6.88;7.24;7.55;6.88;5170000;-0.29%
06/02/2015;6.9;6.61;6.9;6.61;3470000;-0.72%
05/02/2015;6.95;6.95;6.95;6.95;556200;-4.92%
04/02/2015;7.31;7.69;7.4;7.31;2380000;-2.79%
03/02/2015;7.52;7.87;8.26;7.52;86480000;0.13%
02/02/2015;7.51;7.16;7.51;6.81;19150000;10.12%
30/01/2015;6.82;6.5;6.82;6.18;19370000;8.60%
29/01/2015;6.28;5.99;6.28;6;56180000;5.02%
28/01/2015;5.98;5.7;5.98;5.97;2010000;1.53%
27/01/2015;5.89;5.69;5.89;5.69;3000000;4.99%
26/01/2015;5.61;5.8;6.09;5.55;9320000;1.45%
23/01/2015;5.53;5.25;5.53;5.25;8940000;4.93%
22/01/2015;5.27;5.12;5.27;5.08;1580000;-1.13%
21/01/2015;5.33;5.3;5.35;5.3;719420;-0.37%
20/01/2015;5.35;5.29;5.44;5.25;1330000;1.33%
19/01/2015;5.28;5.3;5.3;5.28;1160000;0.57%
16/01/2015;5.25;5;5.25;5.19;1480000;1.74%
15/01/2015;5.16;5.29;5.47;5.12;3390000;1.18%
14/01/2015;5.1;5.33;5.48;5.1;5430000;-9.09%
13/01/2015;5.61;5.9;5.61;5.61;416170;-1.92%
12/01/2015;5.72;5.7;5.72;5.7;532580;0.18%
09/01/2015;5.71;5.35;5.71;5.35;1000000;3.44%
08/01/2015;5.52;5.26;5.52;5;2180000;-0.18%
07/01/2015;5.53;5.82;5.54;5.53;568230;-3.66%
06/01/2015;5.74;5.76;5.76;5.74;1590000;-4.97%
05/01/2015;6.04;6.04;6.04;6.04;1500000;-4.88%
31/12/2014;6.35;6.1;6.35;6.1;1480000;-1.09%
30/12/2014;6.42;6.17;6.42;5.88;1720000;3.88%
29/12/2014;6.18;6.12;6.19;6.1;3610000;0.32%
24/12/2014;6.16;6.31;6.28;6.1;2940000;2.50%
23/12/2014;6.01;5.78;6.06;5.85;2970000;9.07%
22/12/2014;5.51;5.5;5.51;5.5;14020000;4.95%
19/12/2014;5.25;5.2;5.25;5.1;1550000;5.00%
18/12/2014;5;4.7;5.15;4.7;4940000;1.21%
17/12/2014;4.94;5.1;5.1;4.94;2870000;-5.00%
16/12/2014;5.2;5.4;5.49;5.17;2240000;0.00%
15/12/2014;5.2;5.16;5.2;5.1;4870000;-4.06%
12/12/2014;5.42;5.42;5.43;5.42;4330000;-4.91%
11/12/2014;5.7;5.99;5.9;5.7;11820000;-4.84%
10/12/2014;5.99;6.3;5.99;5.99;548790;-0.17%
09/12/2014;6;6.06;6.1;6;1370000;-4.76%
08/12/2014;6.3;6.5;6.55;6.3;1910000;0.00%
05/12/2014;6.3;6.31;6.48;6.3;3810000;-0.16%
04/12/2014;6.31;6.21;6.33;6.21;842300;0.16%
03/12/2014;6.3;6.2;6.31;6.2;1970000;0.00%
02/12/2014;6.3;6.32;6.32;6.3;288950;-4.98%
01/12/2014;6.63;6.71;6.71;6.63;732660;-4.88%
28/11/2014;6.97;6.8;7.14;6.56;11290000;5.61%
27/11/2014;6.6;6.76;6.76;6.45;1520000;2.33%
26/11/2014;6.45;6.39;6.45;6.39;2680000;4.88%
25/11/2014;6.15;6.3;6.3;6.01;3180000;2.50%
24/11/2014;6;5.76;6;5.6;7910000;3.09%
21/11/2014;5.82;6;6.2;5.82;1590000;-4.75%
20/11/2014;6.11;6.01;6.24;6;2890000;2.69%
19/11/2014;5.95;6.01;6.19;5.93;2150000;-4.03%
18/11/2014;6.2;6.35;6.34;6.12;2020000;0.00%
17/11/2014;6.2;6.2;6.22;6.2;808310;0.16%
14/11/2014;6.19;6.51;6.51;6.19;10250000;-7.34%
13/11/2014;6.68;6.95;7;6.61;5750000;0.91%
12/11/2014;6.62;6.31;6.62;6.3;5910000;10.15%
11/11/2014;6.01;5.73;6.01;6.01;6530000;10.07%
10/11/2014;5.46;5.2;5.46;5.21;3530000;9.86%
07/11/2014;4.97;5.16;5;4.91;14990000;-8.47%
06/11/2014;5.43;5.71;5.44;5.43;6480000;-9.65%
05/11/2014;6.01;6.32;6.32;6.01;737160;-9.62%
04/11/2014;6.65;6.65;6.65;6.65;1000000;-4.86%
03/11/2014;6.99;7.35;7;6.99;1630000;-0.14%
31/10/2014;7;7.07;7;7;1290000;3.86%
30/10/2014;6.74;7.09;7.2;6.74;6270000;-2.32%
29/10/2014;6.9;7.05;7.11;6.9;2490000;-3.36%
28/10/2014;7.14;7.16;7.16;7.14;1940000;-4.93%
27/10/2014;7.51;7.9;7.54;7.51;761180;-2.47%
24/10/2014;7.7;7.7;7.8;7.7;673420;0.00%
23/10/2014;7.7;7.9;7.8;7.7;1830000;-0.13%
22/10/2014;7.71;7.98;7.9;7.7;1560000;-0.26%
21/10/2014;7.73;7.62;7.75;7.7;1470000;6.47%
20/10/2014;7.26;7.4;7.4;7.16;2000000;2.98%
17/10/2014;7.05;7.01;7.35;7;3420000;-2.35%
16/10/2014;7.22;7.6;7.6;7.22;1780000;-5.00%
15/10/2014;7.6;7.99;7.72;7.6;3600000;-4.88%
14/10/2014;7.99;7.99;7.99;7.99;382110;-0.13%
13/10/2014;8;8.1;8.1;7.82;882710;-1.23%
10/10/2014;8.1;8.15;8.1;8.1;432240;-0.25%
09/10/2014;8.12;8.11;8.12;8.1;1960000;0.12%
08/10/2014;8.11;8.29;8.3;8.11;1150000;-0.73%
03/10/2014;8.17;8.49;8.22;8.1;2680000;-1.57%
02/10/2014;8.3;8.3;8.33;8.3;1880000;0.00%
30/09/2014;8.3;8.48;8.3;8.28;583520;0.00%
29/09/2014;8.3;8.25;8.3;8.25;848900;0.97%
26/09/2014;8.22;8.45;8.45;8.22;2090000;0.86%
25/09/2014;8.15;8;8.15;8;660100;1.12%
24/09/2014;8.06;8.48;8.16;8.06;709990;0.50%
23/09/2014;8.02;8.1;8.11;8;186950;-0.99%
22/09/2014;8.1;8.49;8.2;8.1;2030000;0.00%
19/09/2014;8.1;8.06;8.15;8;15110000;-2.99%
18/09/2014;8.35;8.22;8.58;8.25;1700000;1.83%
17/09/2014;8.2;8.3;8.3;8.2;781980;-1.80%
16/09/2014;8.35;8.7;8.35;8.35;343220;-0.24%
15/09/2014;8.37;8.4;8.4;8.37;909020;-4.89%
12/09/2014;8.8;8.9;8.88;8.52;2930000;1.73%
11/09/2014;8.65;8.67;8.65;8.46;5520000;2.85%
10/09/2014;8.41;8.69;8.5;8.41;2810000;0.72%
09/09/2014;8.35;8.69;8.45;8.35;1140000;-0.12%
08/09/2014;8.36;8.28;8.36;8.28;199500;2.58%
05/09/2014;8.15;8.55;8.19;8.13;4180000;0.00%
04/09/2014;8.15;8.32;8.32;8.02;2870000;-2.04%
03/09/2014;8.32;8.55;8.55;8.32;1490000;-2.12%
02/09/2014;8.5;8.74;8.75;8.5;1500000;-2.86%
01/09/2014;8.75;8.74;8.8;8.74;1480000;0.11%
29/08/2014;8.74;8.7;8.77;8.68;1660000;1.27%
28/08/2014;8.63;8.65;8.65;8.63;1380000;0.00%
27/08/2014;8.63;8.64;8.7;8.63;634040;-0.80%
26/08/2014;8.7;8.59;8.7;8.44;1140000;-1.69%
25/08/2014;8.85;8.7;8.85;8.7;968920;1.72%
22/08/2014;8.7;8.69;8.72;8.61;3650000;0.23%
21/08/2014;8.68;8.72;8.8;8.68;3120000;-1.48%
20/08/2014;8.81;8.81;8.85;8.8;5190000;-0.79%
19/08/2014;8.88;8.85;8.9;8.85;6120000;-0.22%
18/08/2014;8.9;8.88;8.9;8.88;620750;-0.45%
15/08/2014;8.94;8.99;9;8.94;2220000;-0.67%
14/08/2014;9;8.91;8.91;8.9;4000000;0.11%
13/08/2014;8.99;9;9;8.98;3380000;0.45%
12/08/2014;8.95;9;9;8.95;2930000;-0.56%
11/08/2014;9;9;9;8.88;3090000;0.22%
08/08/2014;8.98;9;9.01;8.98;1590000;-0.22%
07/08/2014;9;9.05;9.05;8.99;2240000;0.33%
06/08/2014;8.97;9;9;8.97;1860000;-0.33%
05/08/2014;9;9;9;8.77;4630000;-1.10%
04/08/2014;9.1;9;9.1;8.8;1500000;1.11%
01/08/2014;9;9.2;9;9;303630;-2.17%
31/07/2014;9.2;9.15;9.2;9;910730;0.00%
30/07/2014;9.2;9.3;9.2;9.13;974740;0.00%
25/07/2014;9.2;9.16;9.39;9.1;2500000;0.11%
23/07/2014;9.19;9.2;9.2;9.19;781300;-0.11%
22/07/2014;9.2;9.21;9.21;9.11;2570000;-0.54%
21/07/2014;9.25;9.13;9.29;9.13;2240000;-0.54%
18/07/2014;9.3;9.44;9.34;9.3;1630000;2.42%
17/07/2014;9.08;9.3;9.39;9.08;1390000;0.33%
16/07/2014;9.05;9.38;9.3;9.05;1070000;-3.31%
15/07/2014;9.36;9.43;9.38;9.1;3270000;0.11%
14/07/2014;9.35;9.1;9.35;9.1;2050000;2.75%
11/07/2014;9.1;9.08;9.2;9.08;1540000;-0.11%
10/07/2014;9.11;9.11;9.11;9.11;431970;0.00%
09/07/2014;9.11;9.11;9.11;9.11;283770;-0.98%
08/07/2014;9.2;9.1;9.3;9.06;2900000;1.88%
07/07/2014;9.03;9.28;9.3;9.03;8560000;-2.90%
04/07/2014;9.3;9.3;9.48;9.3;2520000;-1.06%
03/07/2014;9.4;9.42;9.42;9.4;896680;-1.05%
02/07/2014;9.5;9.5;9.6;9.49;1860000;0.00%
01/07/2014;9.5;9.4;9.5;9.4;1770000;0.11%
30/06/2014;9.49;9.41;9.49;9.4;689280;0.96%
27/06/2014;9.4;9.47;9.47;9.4;2740000;0.00%
26/06/2014;9.4;9.4;9.49;9.4;3940000;-0.21%
25/06/2014;9.42;9.3;9.5;9.3;2350000;1.29%
24/06/2014;9.3;9.42;9.77;9.28;2900000;-2.00%
23/06/2014;9.49;9.75;9.57;9.46;1040000;-1.15%
20/06/2014;9.6;9.52;9.6;9.5;3120000;1.05%
19/06/2014;9.5;9.6;9.6;9.5;1020000;-1.04%
18/06/2014;9.6;9.55;9.6;9.5;1620000;0.63%
17/06/2014;9.54;9.52;9.54;9.5;2310000;-0.42%
16/06/2014;9.58;9.54;9.75;9.51;3990000;0.84%
13/06/2014;9.5;9.51;9.73;9.5;5640000;-0.42%
12/06/2014;9.54;9.71;9.75;9.54;1520000;-0.63%
11/06/2014;9.6;9.7;9.75;9.5;2330000;-0.41%
10/06/2014;9.64;9.89;10.21;9.48;4900000;-1.13%
09/06/2014;9.75;9.88;9.79;9.46;5300000;2.09%
06/06/2014;9.55;9.6;9.6;9.45;947270;1.60%
05/06/2014;9.4;9.83;9.5;9.4;1750000;-3.59%
04/06/2014;9.75;9.77;9.75;9.75;498170;0.62%
03/06/2014;9.69;10;9.9;9.5;2690000;-0.62%
02/06/2014;9.75;10.25;9.78;9.74;1980000;-2.40%
30/05/2014;9.99;9.99;10;9.71;3630000;1.94%
28/05/2014;9.8;9.9;9.82;9.8;1100000;3.16%
27/05/2014;9.5;9.8;9.8;9.5;1380000;-2.26%
26/05/2014;9.72;9.8;9.8;9.72;704360;-1.32%
